geo,month,channel,contribution,roi
Geo16,2,search_spend,71206.05059828411,6.597639131058927
Geo16,2,social_spend,26934.427237630673,5.479702920538082
Geo16,3,tv_spend,37953.18003079694,13.638154736410947
Geo16,3,radio_spend,20333.952041789198,13.318029921989083
Geo16,3,print_spend,10575.012367971374,17.528309066896664
Geo16,3,search_spend,69037.20643956025,9.73415058728243
Geo16,3,social_spend,27436.955912581587,4.947707853187189
Geo16,4,tv_spend,38149.75519917475,10.458942946739748
Geo16,4,radio_spend,20108.82435464823,11.646433092372703
Geo16,4,print_spend,9820.982510860884,24.781268440254618
Geo16,4,search_spend,69666.79914177516,8.277386707073584
Geo16,4,social_spend,25679.55760141192,9.60253059512229
Geo16,5,tv_spend,38937.199075431185,8.870324159469844
Geo16,5,radio_spend,19135.482049612223,7.741882643010824
Geo16,5,print_spend,8318.961416921522,12.792078694578315
Geo16,5,search_spend,69405.6779288528,8.17493149094502
Geo16,5,social_spend,25983.636813346537,6.362097606079803
Geo16,6,tv_spend,38782.39497265274,10.99626853466486
Geo16,6,radio_spend,22041.457260868465,6.074799090111888
Geo16,6,print_spend,8222.835129856332,16.214740732931293
Geo16,6,search_spend,68885.13378997367,9.843856479224469
Geo16,6,social_spend,26657.55459717693,6.238237096967372
Geo16,7,tv_spend,38047.272610974884,11.958624326757493
Geo16,7,radio_spend,20859.289146149058,8.593328694715138
Geo16,7,print_spend,10128.308462246072,4.729666113221116
Geo16,7,search_spend,69506.1098726196,8.043308411800169
Geo16,7,social_spend,27636.657972660698,3.958061015712967
Geo16,8,tv_spend,39656.02997753607,8.439119540882247
Geo16,8,radio_spend,21389.658331220424,7.859518524416416
Geo16,8,print_spend,11618.71003588127,11.812980732848954
Geo16,8,search_spend,71488.45059960535,6.124806823728768
Geo16,8,social_spend,27345.275462877224,4.800279777898975
Geo16,9,tv_spend,40612.70630749511,6.553945213918997
Geo16,9,radio_spend,23636.606622759784,3.902859518764435
Geo16,9,print_spend,11911.15355648317,5.850568411782184
Geo16,9,search_spend,72625.67391500651,5.832296866480645
Geo16,9,social_spend,28332.051655326413,4.094844618812279
Geo16,10,tv_spend,40732.0716473579,6.915625778231471
Geo16,10,radio_spend,22653.601528340012,5.384492952693141
Geo16,10,print_spend,11826.346587656973,11.756144994547684
Geo16,10,search_spend,72705.99970453234,5.933968344952213
Geo16,10,social_spend,27948.8314542473,4.364921663302607
Geo16,11,tv_spend,41612.780537435334,6.312059715535276
Geo16,11,radio_spend,23633.53724193526,4.252582123927244
Geo16,11,print_spend,12046.001403812468,6.804965326625167
Geo16,11,search_spend,73537.81508835134,4.957219011304091
Geo16,11,social_spend,28439.617777439078,3.458890299752905
Geo16,12,tv_spend,40291.646570230194,7.394047061314746
Geo16,12,radio_spend,22447.660044774973,6.756505667869456
Geo16,12,print_spend,11310.23899868031,11.15148258951704
Geo16,12,search_spend,72410.65664960443,6.7149578705302915
Geo16,12,social_spend,27004.37267923629,7.6350132384850244
Geo17,1,tv_spend,41839.53127102941,6.055766697278961
Geo17,1,radio_spend,24047.76627805141,3.482023773026866
Geo17,1,print_spend,11423.684832139206,3.951793345205272
Geo17,1,search_spend,76646.59644931786,3.5594732211245708
Geo17,1,social_spend,29385.945122367364,2.408206569861982
Geo17,2,tv_spend,43014.532561447326,3.9790096038752445
Geo17,2,radio_spend,23645.524102820338,3.7799356197187923
Geo17,2,print_spend,8065.278404344601,32.866248072429585
Geo17,2,search_spend,74471.15459737678,4.81145641745865
Geo17,2,social_spend,27347.18808523177,4.163637014586243
Geo17,3,tv_spend,42070.8415189732,4.8660284648016425
Geo17,3,radio_spend,23047.904783719434,4.573181562377814
Geo17,3,print_spend,7172.180210402132,14.615320709393895
Geo17,3,search_spend,73997.20433101557,5.207281155473446
Geo17,3,social_spend,28307.794334503284,4.094241209659538
Geo17,4,tv_spend,42146.01456953293,5.293411926391004
Geo17,4,radio_spend,22827.892969944176,5.028904850726886
Geo17,4,print_spend,6465.784790424608,9.486415090579536
Geo17,4,search_spend,72353.14431247517,6.205242651498463
Geo17,4,social_spend,28183.54659788655,3.458824464056655
Geo17,5,tv_spend,42256.95771066694,5.4176664136981385
Geo17,5,radio_spend,23697.962128475177,3.221887564894998
Geo17,5,print_spend,7888.1142405507335,7.881645878866559
Geo17,5,search_spend,75842.26819485049,3.474465784023267
Geo17,5,social_spend,28510.795388692335,2.7509346973755755
Geo17,6,tv_spend,43782.50538764881,3.2395219284305306
Geo17,6,radio_spend,24837.756063096927,2.2350239166439763
Geo17,6,print_spend,11675.772599169853,2.7696358216553807
Geo17,6,search_spend,76048.43033046703,3.8706146505389887
Geo17,6,social_spend,29499.523808592734,2.481368291129567
Geo17,7,tv_spend,43573.62695792281,4.241167326877419
Geo17,7,radio_spend,24448.630161715864,3.2182203321609415
Geo17,7,print_spend,12505.249967652844,4.491941100374478
Geo17,7,search_spend,73841.83152693509,5.282625019991605
Geo17,7,social_spend,29943.30647784015,2.4357428462955735
Geo17,8,tv_spend,42775.260430620336,4.437891004926573
Geo17,8,radio_spend,24429.078924231344,2.8703783410251824
Geo17,8,print_spend,13286.996020568415,3.0696709182671333
Geo17,8,search_spend,76127.38531862655,3.395810381738339
Geo17,8,social_spend,30087.021390589252,2.184463006983239
Geo17,9,tv_spend,43649.31219838252,3.673721898766853
Geo17,9,radio_spend,24186.70677168615,3.968052155755817
Geo17,9,print_spend,13314.128126417847,5.224192076929306
Geo17,9,search_spend,77465.59951517121,3.388576954037205
Geo17,9,social_spend,30175.73234772099,2.3521769168987343
Geo17,10,tv_spend,42643.166932427324,4.259922949378102
Geo17,10,radio_spend,24055.871764199946,2.3855198376453455
Geo17,10,print_spend,13506.939128376418,3.5099807659483786
Geo17,10,search_spend,77290.37139171376,3.2836445336219167
Geo17,10,social_spend,30339.409101323654,2.1025562145415257
Geo17,11,tv_spend,44122.76074088323,3.6962180757761147
Geo17,11,radio_spend,25460.680128441658,2.45652918686426
Geo17,11,print_spend,12575.981103211001,3.676926237355769
Geo17,11,search_spend,78069.98881029981,2.8191653162097716
Geo17,11,social_spend,30264.780111538785,2.1080869969205636
Geo17,12,tv_spend,44168.99429972469,3.481478800400149
Geo17,12,radio_spend,25204.215798268942,2.4220064305256663
Geo17,12,print_spend,12954.470979940057,6.100636728229233
Geo17,12,search_spend,77857.89510754336,3.2290193212343383
Geo17,12,social_spend,28885.800630428883,3.715710501172504
Geo18,1,tv_spend,42434.466564225535,4.762584112669907
Geo18,1,radio_spend,24275.54399039215,3.6627052706902288
Geo18,1,print_spend,13109.62558054178,4.246427845691661
Geo18,1,search_spend,75212.29447691537,4.549700382812442
Geo18,1,social_spend,29188.906038404835,3.011030487512895
Geo18,2,tv_spend,40972.625206117096,7.199315185716857
Geo18,2,radio_spend,23650.238201090964,4.388113672194073
Geo18,2,print_spend,11868.963357277371,14.372935877123357
Geo18,2,search_spend,72603.10736966028,5.670335210688842
Geo18,2,social_spend,27837.135440755017,4.39711786873654
Geo18,3,tv_spend,40482.58649084269,6.994541541750131
Geo18,3,radio_spend,21886.934303409824,8.120298699141566
Geo18,3,print_spend,10530.765226157608,12.847444361282106
Geo18,3,search_spend,72797.35130292269,5.686752244681777
Geo18,3,social_spend,27259.258655828995,5.550656543079216
Geo18,4,tv_spend,40792.38771155992,6.557542012025366
Geo18,4,radio_spend,23109.805088008117,4.042246108504487
Geo18,4,print_spend,9575.55926701725,7.070730527928982
Geo18,4,search_spend,73440.78676825158,5.348976537303481
Geo18,4,social_spend,27042.48237224872,4.692567961040577
Geo18,5,tv_spend,41156.3903682673,6.234507305898486
Geo18,5,radio_spend,21763.710510145065,6.379419308339481
Geo18,5,print_spend,11111.518404785313,12.955263059878048
Geo18,5,search_spend,73288.87946402733,5.591484909914037
Geo18,5,social_spend,28577.688083313908,3.35151975495793
Geo18,6,tv_spend,40794.38767726296,6.130914571125381
Geo18,6,radio_spend,22241.370890450733,7.664247496529605
Geo18,6,print_spend,9871.049409894753,7.746594330868606
Geo18,6,search_spend,71504.37682326585,6.734242933059815
Geo18,6,social_spend,28173.99353955341,4.235788391584024
Geo18,7,tv_spend,39533.25644262865,9.250416849220064
Geo18,7,radio_spend,22112.232633774798,5.232896832013135
Geo18,7,print_spend,12348.624007026141,4.902831679027201
Geo18,7,search_spend,73794.89824941312,4.667476889646575
Geo18,7,social_spend,28285.782261866243,3.4162901268114156
Geo18,8,tv_spend,42001.91902214823,4.946188177477594
Geo18,8,radio_spend,22840.04588701443,4.612709528684585
Geo18,8,print_spend,11502.80928580258,9.410320476577692
Geo18,8,search_spend,74530.69424163808,4.1296414877429095
Geo18,8,social_spend,28212.34108361682,3.4913439037414107
Geo18,9,tv_spend,40711.44111660689,7.576688091113187
Geo18,9,radio_spend,22475.613697806002,4.999281431280559
Geo18,9,print_spend,12012.834580228107,6.629065375536546
Geo18,9,search_spend,75135.82034438747,4.546100038783463
Geo18,9,social_spend,29168.68656291126,3.0927476918154624
Geo18,10,tv_spend,41533.288706029234,5.579802690285527
Geo18,10,radio_spend,23325.167483685604,4.428099145169679
Geo18,10,print_spend,13818.381835111672,2.966429559357107
Geo18,10,search_spend,75940.17321259993,3.937511691896831
Geo18,10,social_spend,29172.619120214556,3.0318566230170205
Geo18,11,tv_spend,42558.90507503052,4.568230007481732
Geo18,11,radio_spend,24012.598142269682,2.9601189901239437
Geo18,11,print_spend,12239.903863465,4.550349776671343
Geo18,11,search_spend,75916.04392259529,3.6742312395703824
Geo18,11,social_spend,29244.627864654496,2.316073091562005
Geo18,12,tv_spend,42075.867387757855,6.034324149180812
Geo18,12,radio_spend,23992.893545358922,3.543612212172041
Geo18,12,print_spend,12512.545103517921,4.647448612286288
Geo18,12,search_spend,75147.97121432697,4.643497344842518
Geo18,12,social_spend,29100.13836410346,3.7999430454713035
Geo19,1,tv_spend,39634.25080321784,9.466241107250822
Geo19,1,radio_spend,23786.710794791677,3.530078086053226
Geo19,1,print_spend,10512.227491084137,16.57361028324248
Geo19,1,search_spend,71130.5757242012,6.908301151617127
Geo19,1,social_spend,27333.045521453678,5.1377244344000506
Geo19,2,tv_spend,40019.44391970172,7.965728259075913
Geo19,2,radio_spend,22886.734292150384,6.554522224672678
Geo19,2,print_spend,9948.80953262997,5.63340876326944
Geo19,2,search_spend,72681.87811344158,5.9664438166545475
Geo19,2,social_spend,27129.020082823903,5.259923042133844
Geo19,3,tv_spend,40919.03376330005,6.715750561071192
Geo19,3,radio_spend,22501.02933436197,5.750394591948679
Geo19,3,print_spend,10351.874850696835,75.4154738417395
Geo19,3,search_spend,70160.7036390134,7.78974904698494
Geo19,3,social_spend,26780.896909375777,5.275317960934896
Geo19,4,tv_spend,40111.98057606905,8.817878146552404
Geo19,4,radio_spend,22921.123401154673,5.116794920216998
Geo19,4,print_spend,10845.811110619483,7.284886385422674
Geo19,4,search_spend,71194.89310559217,7.633027001732004
Geo19,4,social_spend,28231.015477722758,3.7533508939062408
Geo19,5,tv_spend,39337.08498929859,8.467239082000253
Geo19,5,radio_spend,22687.429899178464,4.995285699960091
Geo19,5,print_spend,10634.32433525287,6.498638490952421
Geo19,5,search_spend,69523.2534854845,7.693135009882862
Geo19,5,social_spend,27010.850011725335,5.765769784929893
Geo19,6,tv_spend,40924.18779671761,6.092751434329723
Geo19,6,radio_spend,23950.27134882188,3.7395504421927
Geo19,6,print_spend,9724.36306314487,6.61072524506399
Geo19,6,search_spend,71349.67791130955,7.020005340571591
Geo19,6,social_spend,27382.63881097937,5.036177631856097
Geo19,7,tv_spend,40979.12247068772,7.220574088959486
Geo19,7,radio_spend,23013.84516636031,4.954496466439058
Geo19,7,print_spend,10167.663126761572,6.617914455850257
Geo19,7,search_spend,70939.19396805692,6.854807441005154
Geo19,7,social_spend,27713.524247835627,3.757983129798286
Geo19,8,tv_spend,40958.85493724353,6.938605924886274
Geo19,8,radio_spend,23117.743057105243,4.540910966451382
Geo19,8,print_spend,11842.148874733643,7.1123040887585836
Geo19,8,search_spend,73366.554101837,5.358296695322938
Geo19,8,social_spend,28071.883114442127,4.543665811726659
Geo19,9,tv_spend,41497.682575529216,5.949944149204201
Geo19,9,radio_spend,23375.03364781243,4.843617118156591
Geo19,9,print_spend,12764.524282174378,5.396600379563502
Geo19,9,search_spend,73573.63806125148,5.263851268899476
Geo19,9,social_spend,28189.538382473744,4.035744706497634
Geo19,10,tv_spend,42170.56612270538,5.116851187536638
Geo19,10,radio_spend,23351.661425403683,3.783455664182068
Geo19,10,print_spend,12814.654705585954,3.303543395584953
Geo19,10,search_spend,73590.33871587388,4.990202915236012
Geo19,10,social_spend,28557.379467018018,3.51314218333586
Geo19,11,tv_spend,41584.31587311515,6.273571278552185
Geo19,11,radio_spend,23075.08654683932,4.985987795612721
Geo19,11,print_spend,13087.44624250694,5.580670737567319
Geo19,11,search_spend,74137.37146965065,4.626855199652402
Geo19,11,social_spend,28420.052270639066,3.6196195673411995
Geo19,12,tv_spend,39198.307514457294,9.180491298975928
Geo19,12,radio_spend,21924.9819283213,8.108257745533566
Geo19,12,print_spend,12550.541500519541,7.914049376252917
Geo19,12,search_spend,72199.86114234608,7.234770023125288
Geo19,12,social_spend,27035.280581643085,6.106110836760476
Geo2,1,tv_spend,41959.061316876905,6.067156553796002
Geo2,1,radio_spend,23223.50180817714,7.210101397075152
Geo2,1,print_spend,12486.645175486,3.6785929097980157
Geo2,1,search_spend,77161.81133379525,3.302944870666515
Geo2,1,social_spend,30250.663011469125,2.003897156992967
Geo2,2,tv_spend,43019.281352216036,3.442533276139222
Geo2,2,radio_spend,24259.529963609046,2.9482046388580527
Geo2,2,print_spend,11511.21844202682,4.262415438081261
Geo2,2,search_spend,76923.42895432883,3.332422024739048
Geo2,2,social_spend,29395.51044088982,2.7386262582467578
Geo2,3,tv_spend,42806.413610550284,4.517779620273621
Geo2,3,radio_spend,22575.658272719415,6.102719677667562
Geo2,3,print_spend,13425.380512439668,4.393687717650441
Geo2,3,search_spend,75793.62162305012,4.2608993647095845
Geo2,3,social_spend,28913.71532257967,3.262127023308429
Geo2,4,tv_spend,43262.58386908976,4.22786555145416
Geo2,4,radio_spend,24720.780077346866,2.1409925132940035
Geo2,4,print_spend,12284.543728882712,5.272517645779004
Geo2,4,search_spend,75597.74999021301,3.7253656417636263
Geo2,4,social_spend,28824.062769734333,2.800629610078632
Geo2,5,tv_spend,43172.89508601364,4.153877432568957
Geo2,5,radio_spend,24681.748443443368,3.0193827193168907
Geo2,5,print_spend,9679.545110099476,7.587498639150157
Geo2,5,search_spend,77087.34308292752,3.3775617090522507
Geo2,5,social_spend,29591.470822260508,2.5369477035150467
Geo2,6,tv_spend,43707.307061781416,3.6900504409121213
Geo2,6,radio_spend,25083.29351516913,1.8734831717429412
Geo2,6,print_spend,13013.977895726923,3.921464136956253
Geo2,6,search_spend,77508.7219167828,3.0250167337011162
Geo2,6,social_spend,29945.676394667862,2.3601401543491436
Geo2,7,tv_spend,42292.392314776356,5.299221529944863
Geo2,7,radio_spend,24218.705042036785,4.023744721162742
Geo2,7,print_spend,12702.552508999674,2.5589090222387836
Geo2,7,search_spend,75632.58258147785,4.143625179792018
Geo2,7,social_spend,29110.467881151802,2.96465600123925
Geo2,8,tv_spend,42783.190294996944,3.95660939989679
Geo2,8,radio_spend,23964.858369331512,3.413043659404501
Geo2,8,print_spend,13189.957192111207,3.8239351002916253
Geo2,8,search_spend,77821.3992473777,2.7535328439013953
Geo2,8,social_spend,29546.825407613323,2.15070547459801
Geo2,9,tv_spend,43760.58081232918,3.6074222479713494
Geo2,9,radio_spend,24271.52317738027,3.6347155757169207
Geo2,9,print_spend,14233.93276503873,3.0805590925268773
Geo2,9,search_spend,78328.87470188871,2.9386897780594676
Geo2,9,social_spend,30630.356625553726,1.936567647068219
Geo2,10,tv_spend,43590.831781714005,3.875262909523726
Geo2,10,radio_spend,22661.590674629504,2.9444252387726038
Geo2,10,print_spend,13408.525330494369,3.388910916529111
Geo2,10,search_spend,78054.91995780735,3.0684373464217565
Geo2,10,social_spend,30299.556024882266,2.176433551569068
Geo2,11,tv_spend,44201.95671309695,3.3739021010643557
Geo2,11,radio_spend,25109.91715745853,1.820374853860306
Geo2,11,print_spend,13541.028583248904,1.946519051432049
Geo2,11,search_spend,79050.88067766148,2.359587268136366
Geo2,11,social_spend,30743.488861697268,1.6057667588703826
Geo2,12,tv_spend,44818.05969839801,3.0695507911390614
Geo2,12,radio_spend,25335.27344012524,1.883027095807227
Geo2,12,print_spend,14149.756801331037,2.6965049524732905
Geo2,12,search_spend,79602.04212532614,2.6144785079023882
Geo2,12,social_spend,30027.161584401863,2.6194525403952835
Geo20,1,tv_spend,40481.73842064875,8.769953572903601
Geo20,1,radio_spend,22620.122948943343,7.187327571295398
Geo20,1,print_spend,12736.330274851523,9.128811688323616
Geo20,1,search_spend,73740.7082023594,5.304726030653195
Geo20,1,social_spend,28721.203255931534,3.5846779863677676
Geo20,2,tv_spend,41412.43735491355,5.346887018183288
Geo20,2,radio_spend,23374.677460955387,3.678817681448925
Geo20,2,print_spend,10606.86353722846,10.33642560455489
Geo20,2,search_spend,73874.3367899554,5.1749689732837965
Geo20,2,social_spend,28124.79783196426,4.0313525568808775
Geo20,3,tv_spend,42201.30896624344,5.303663191518682
Geo20,3,radio_spend,22385.943125377842,6.095919009830274
Geo20,3,print_spend,9262.101326335518,6.806158901385538
Geo20,3,search_spend,71822.34674147768,6.8628716089938715
Geo20,3,social_spend,27367.314903551323,5.02216699791222
Geo20,4,tv_spend,40490.57557979037,8.171871345930949
Geo20,4,radio_spend,23175.06786647704,4.655348818165866
Geo20,4,print_spend,10898.059825135895,5.295753034835856
Geo20,4,search_spend,73723.17866749497,4.853297166223464
Geo20,4,social_spend,27126.167025828356,4.353100679040051
Geo20,5,tv_spend,39399.30409373135,8.548041241183691
Geo20,5,radio_spend,22106.78686951532,6.636708890731471
Geo20,5,print_spend,8799.00928299731,16.25066568989493
Geo20,5,search_spend,72834.79281901037,5.822993563545159
Geo20,5,social_spend,27875.66594683792,3.8182124126511345
Geo20,6,tv_spend,40273.3408716251,6.714524622663346
Geo20,6,radio_spend,21422.87061673457,4.668114103847899
Geo20,6,print_spend,8660.350097846082,3.2718662010678536
Geo20,6,search_spend,73549.28355051273,4.574101909751407
Geo20,6,social_spend,28701.156269961164,2.8202057802052938
Geo20,7,tv_spend,40452.64192783449,7.8009521453344295
Geo20,7,radio_spend,21813.529178683802,7.135090706425406
Geo20,7,print_spend,12488.187785999911,5.8526024643359555
Geo20,7,search_spend,73253.8212930085,5.73243728015992
Geo20,7,social_spend,28434.846496992825,4.000903464748684
Geo20,8,tv_spend,41758.113133419356,5.501379482307781
Geo20,8,radio_spend,22715.47742687186,4.192532059842762
Geo20,8,print_spend,13017.063329205328,3.199435169290983
Geo20,8,search_spend,75260.85327598664,4.011890319548761
Geo20,8,social_spend,27570.933865009327,4.487630171441821
Geo20,9,tv_spend,40604.40545284125,7.4490959381111415
Geo20,9,radio_spend,23456.411635865228,4.1351406759050064
Geo20,9,print_spend,11986.177997876803,8.300163840541375
Geo20,9,search_spend,73909.63350899096,5.623008280867252
Geo20,9,social_spend,28522.162445765996,3.6380125214608094
Geo20,10,tv_spend,42002.47579840659,4.7681208831761
Geo20,10,radio_spend,23316.40013124261,4.2277728424762575
Geo20,10,print_spend,12845.387089799275,3.9629411599910895
Geo20,10,search_spend,74732.55461316624,4.364543542946632
Geo20,10,social_spend,29269.259705572225,2.9817095288514714
Geo20,11,tv_spend,43412.92460843085,4.078289520811506
Geo20,11,radio_spend,22244.739335052112,5.576694145678338
Geo20,11,print_spend,11630.606189454245,7.214764659356876
Geo20,11,search_spend,74326.59350648633,4.441792958878217
Geo20,11,social_spend,28826.460159169696,3.2034963354901276
Geo20,12,tv_spend,42286.562630424036,4.922559167444585
Geo20,12,radio_spend,24128.245748417485,3.2202869912634737
Geo20,12,print_spend,12884.284991985145,3.2137603048507857
Geo20,12,search_spend,74512.12391891606,4.619260674425085
Geo20,12,social_spend,28832.81103524284,3.3665505943929745
Geo21,1,tv_spend,39353.10787490995,9.390660808340105
Geo21,1,radio_spend,22377.998129727257,5.909638431026019
Geo21,1,print_spend,12449.379560741087,5.790699440995733
Geo21,1,search_spend,72621.03769878147,5.825743158321691
Geo21,1,social_spend,28550.009217358034,3.207179140712056
Geo21,2,tv_spend,41419.55593582899,5.382768240880576
Geo21,2,radio_spend,23318.363008308854,3.4976306526093786
Geo21,2,print_spend,10704.44289230563,7.816084014149269
Geo21,2,search_spend,70791.33812147583,6.932393504923062
Geo21,2,social_spend,27296.475943976675,4.9673997529039555
Geo21,3,tv_spend,39391.114512459186,10.908753179466785
Geo21,3,radio_spend,22094.996749277678,5.26444671795225
Geo21,3,print_spend,8839.221747781357,23.219943816439933
Geo21,3,search_spend,69871.26104140835,6.548263782514656
Geo21,3,social_spend,26876.915488496088,4.4126070116126614
Geo21,4,tv_spend,39366.35602439497,7.893213454716078
Geo21,4,radio_spend,21246.81540349389,10.858725950112836
Geo21,4,print_spend,7621.624285532071,18.01937754395284
Geo21,4,search_spend,71892.83184381499,6.28495873778648
Geo21,4,social_spend,27405.029480286805,4.210882361925778
Geo21,5,tv_spend,38343.140733382934,9.238748256398079
Geo21,5,radio_spend,21404.892933675397,6.128108417643718
Geo21,5,print_spend,8414.41095994769,18.32266487861357
Geo21,5,search_spend,71648.18833445181,6.021612065473239
Geo21,5,social_spend,26476.67625318851,5.937046706839821
Geo21,6,tv_spend,41171.9782769793,6.01432486185684
Geo21,6,radio_spend,23214.314833668937,4.3569273517840115
Geo21,6,print_spend,11357.059052007284,7.730522777548224
Geo21,6,search_spend,72608.43906681456,6.19139839860225
Geo21,6,social_spend,28192.329752861835,3.5749870082880637
Geo21,7,tv_spend,39432.82030403507,10.139748956855405
Geo21,7,radio_spend,23069.275409348087,4.000962165122251
Geo21,7,print_spend,10363.422265120262,8.957813088144471
Geo21,7,search_spend,71448.00832728573,6.752570738697745
Geo21,7,social_spend,27640.36450541393,5.0257991851792205
Geo21,8,tv_spend,42203.52485989124,4.432547052371429
Geo21,8,radio_spend,23028.127038165472,4.722871170214709
Geo21,8,print_spend,10880.422967156053,6.575907688607618
Geo21,8,search_spend,73528.30283771774,4.58550379933888
Geo21,8,social_spend,28079.92179907669,3.1352077857056484
Geo21,9,tv_spend,41657.62119640347,6.996460138867781
Geo21,9,radio_spend,23819.67983921371,3.9550481350420474
Geo21,9,print_spend,12905.512452625155,3.712291110870913
Geo21,9,search_spend,76072.24192965234,3.710394389536512
Geo21,9,social_spend,28772.5942823197,3.7312315438912504
Geo21,10,tv_spend,42073.24374599059,5.088106018734499
Geo21,10,radio_spend,23955.799406366612,3.7904133809504272
Geo21,10,print_spend,13517.093747139346,4.0627567870999926
Geo21,10,search_spend,75590.93378071781,4.109115165573697
Geo21,10,social_spend,29156.575208399765,2.476078522537744
Geo21,11,tv_spend,42214.951788139515,5.547741946383102
Geo21,11,radio_spend,23390.11622715104,3.2785572731724115
Geo21,11,print_spend,11932.3559056205,3.6025378999661135
Geo21,11,search_spend,75490.62865466926,4.1352238869475455
Geo21,11,social_spend,29574.061694676242,2.730435225783963
Geo21,12,tv_spend,40840.82689501274,7.49497589193962
Geo21,12,radio_spend,23881.056463055713,4.380815623731535
Geo21,12,print_spend,13088.033494706111,6.212791575536681
Geo21,12,search_spend,73737.10938985874,5.763407195240283
Geo21,12,social_spend,28382.37655599578,4.35731006629
Geo22,1,tv_spend,39544.76479355404,9.025175028186688
Geo22,1,radio_spend,21649.369242206776,7.73169425493597
Geo22,1,print_spend,11119.277471065567,5.332660782749047
Geo22,1,search_spend,70567.67616061488,7.530100613039476
Geo22,1,social_spend,27820.610377277437,4.51765586290791
Geo22,2,tv_spend,40021.14585799101,7.401285598985173
Geo22,2,radio_spend,20542.765915365388,10.001166093217966
Geo22,2,print_spend,8118.571338766443,
Geo22,2,search_spend,70803.46345610385,7.199360003739945
Geo22,2,social_spend,26541.670221746277,6.455800285370564
Geo22,3,tv_spend,39344.63709084604,9.909906260452697
Geo22,3,radio_spend,19577.43400972278,8.180685867659138
Geo22,3,print_spend,7437.735952550034,10.773514453795485
Geo22,3,search_spend,68596.40640782386,8.85215073965775
Geo22,3,social_spend,26986.95209046881,5.515745575932415
Geo22,4,tv_spend,36269.16784436605,11.77329879889792
Geo22,4,radio_spend,22077.680014171023,5.832505267731084
Geo22,4,print_spend,8992.157240889617,72.46285030379713
Geo22,4,search_spend,69163.70892057716,9.298164578505085
Geo22,4,social_spend,25933.406154824428,8.396675550330563
Geo22,5,tv_spend,38442.45259436211,10.661613172096903
Geo22,5,radio_spend,20998.730776101394,7.314937243254662
Geo22,5,print_spend,8475.931547207889,7.9783418341650885
Geo22,5,search_spend,70260.89173952857,7.193229451802515
Geo22,5,social_spend,26728.47066180356,5.237496723905686
Geo22,6,tv_spend,40326.23901838259,7.001401869522444
Geo22,6,radio_spend,20622.37474954295,6.979792499256687
Geo22,6,print_spend,9680.542149113711,21.925697299361477
Geo22,6,search_spend,70396.02734408647,7.750678879647429
Geo22,6,social_spend,27376.007419764355,5.029578155168426
Geo22,7,tv_spend,37942.72925449321,11.278429115417259
Geo22,7,radio_spend,21062.14504214581,9.113260083800489
Geo22,7,print_spend,9273.838101973566,32.58959419226814
Geo22,7,search_spend,70609.70322318285,7.413063205801284
Geo22,7,social_spend,25681.33280835605,7.989483894821754
Geo22,8,tv_spend,40857.063493233014,6.305485974661146
Geo22,8,radio_spend,22374.76798703352,4.315116085483695
Geo22,8,print_spend,12074.532454009404,4.812552974861782
Geo22,8,search_spend,72059.93135267004,5.960296715823992
Geo22,8,social_spend,26162.422500093246,6.04478902648954
Geo22,9,tv_spend,39750.82299598981,9.330242341217945
Geo22,9,radio_spend,23392.6048273219,5.184292200385494
Geo22,9,print_spend,13389.993798302134,4.235885511238259
Geo22,9,search_spend,73699.50406714217,5.118143844598036
Geo22,9,social_spend,28497.152538493217,3.454361549616925
Geo22,10,tv_spend,41431.98228517822,6.051900437415439
Geo22,10,radio_spend,23421.640979219083,3.804616470581681
Geo22,10,print_spend,12483.385409904336,7.329185465235785
Geo22,10,search_spend,72986.77195435336,5.938479612920996
Geo22,10,social_spend,28143.540443079368,4.288625733058195
Geo22,11,tv_spend,41015.73380129929,6.744191628852653
Geo22,11,radio_spend,22509.998489061283,6.317290834680105
Geo22,11,print_spend,12304.55763773166,5.479370780940454
Geo22,11,search_spend,73310.24715800177,4.988169672744676
Geo22,11,social_spend,27757.1776068938,4.098672003552028
Geo22,12,tv_spend,40718.39326240722,7.547462803041672
Geo22,12,radio_spend,23394.134408603943,4.4195722541369316
Geo22,12,print_spend,12554.085019890037,6.669632201383552
Geo22,12,search_spend,72426.94248348287,6.595503603433847
Geo22,12,social_spend,28033.59742482597,4.299690869427259
Geo23,1,tv_spend,43945.09514717303,3.2894887034162785
Geo23,1,radio_spend,24071.857472744083,3.1103621959663785
Geo23,1,print_spend,12445.516959648166,9.211864610569272
Geo23,1,search_spend,78205.34098825855,2.6517428606363405
Geo23,1,social_spend,30410.23563015761,1.9021862272157144
Geo23,2,tv_spend,44407.27982858985,3.242715391046295
Geo23,2,radio_spend,25272.888752802937,2.3865509375613994
Geo23,2,print_spend,12280.62264354379,4.149166637606483
Geo23,2,search_spend,77990.1242288885,2.996545869860413
Geo23,2,social_spend,29505.93673881057,2.782375507718899
Geo23,3,tv_spend,42564.76077562967,5.8918069350028235
Geo23,3,radio_spend,22630.144391527512,7.037803574389035
Geo23,3,print_spend,12216.235575521268,6.555851317679176
Geo23,3,search_spend,75173.46262775616,4.164665563451661
Geo23,3,social_spend,29187.08951078036,2.274740191578469
Geo23,4,tv_spend,42013.87910804182,4.617028033673085
