geo,year,month,quarter,channel,contribution,roi
Geo18,2023,5,2,radio_spend,20482.306369873284,9.494134075619424
Geo18,2023,5,2,print_spend,11278.862358239989,6.7426521192266495
Geo18,2023,5,2,search_spend,71865.20976945688,7.0248498736786695
Geo18,2023,5,2,social_spend,28168.342580483863,3.1968155043725175
Geo18,2023,6,2,tv_spend,39414.930355438686,10.982621188347121
Geo18,2023,6,2,radio_spend,23086.319290293843,5.564134384248278
Geo18,2023,6,2,print_spend,10056.942424287996,
Geo18,2023,6,2,search_spend,71347.01859935043,6.2154995825161885
Geo18,2023,6,2,social_spend,28717.086056482945,3.978663286263078
Geo18,2023,7,3,tv_spend,38452.14980967105,13.032521590622462
Geo18,2023,7,3,radio_spend,22319.73457136386,4.916040559541056
Geo18,2023,7,3,print_spend,12987.979679907497,3.4511967347406807
Geo18,2023,7,3,search_spend,74227.00229875802,4.638649096512271
Geo18,2023,7,3,social_spend,27786.74863934539,3.86622682215595
Geo18,2023,8,3,tv_spend,42397.92509136826,4.173837014897785
Geo18,2023,8,3,radio_spend,21983.548797903382,8.361084558795172
Geo18,2023,8,3,print_spend,11011.863964620661,
Geo18,2023,8,3,search_spend,76151.3830856586,3.6068210252560675
Geo18,2023,8,3,social_spend,28952.03482315162,3.2514765465020687
Geo18,2023,9,3,tv_spend,42039.31783359145,5.472395418693884
Geo18,2023,9,3,radio_spend,23811.406865336936,3.096795101817808
Geo18,2023,9,3,print_spend,12321.795052497511,5.632785575594826
Geo18,2023,9,3,search_spend,76722.56669019902,3.6073581998586617
Geo18,2023,9,3,social_spend,30325.788097960096,1.9845935148775347
Geo18,2023,10,4,tv_spend,42458.34825791107,5.323638633389496
Geo18,2023,10,4,radio_spend,24120.05451984671,3.752104568094028
Geo18,2023,10,4,print_spend,14007.96936755689,2.6846794140327264
Geo18,2023,10,4,search_spend,76289.98921802835,3.864632987218481
Geo18,2023,10,4,social_spend,29569.562407077057,3.0759909380274935
Geo18,2023,11,4,tv_spend,41639.61889225291,4.88799895907829
Geo18,2023,11,4,radio_spend,24370.432719524313,3.2837057654647004
Geo18,2023,11,4,print_spend,13747.509002985984,3.3400378629665743
Geo18,2023,11,4,search_spend,75290.20749405712,4.3436128374178695
Geo18,2023,11,4,social_spend,29980.69575229523,2.228282650076025
Geo18,2023,12,4,tv_spend,41796.08921179469,6.76724136474979
Geo18,2023,12,4,radio_spend,23549.506254365726,4.5864263967062975
Geo18,2023,12,4,print_spend,13812.288467822804,3.4902839979425146
Geo18,2023,12,4,search_spend,76491.57863284324,3.553553369480043
Geo18,2023,12,4,social_spend,29380.059801664152,3.317602209765209
Geo18,2024,1,1,tv_spend,42314.87378779265,3.78690317841219
Geo18,2024,1,1,radio_spend,24115.461423595814,3.7050722377848837
Geo18,2024,1,1,print_spend,10790.975355251161,31.26243437679473
Geo18,2024,1,1,search_spend,75118.12478351785,4.429115652009154
Geo18,2024,1,1,social_spend,28856.27775807467,2.7392441654958017
Geo19,2021,1,1,tv_spend,43041.5200475502,8.855162928533952
Geo19,2021,1,1,radio_spend,24817.270576459436,2.107753246883816
Geo19,2021,1,1,print_spend,10130.333202668266,
Geo19,2021,1,1,search_spend,75128.91823012155,4.711693762596048
Geo19,2021,1,1,social_spend,29423.162927655096,3.891972331032232
Geo19,2021,2,1,tv_spend,39748.847472705515,11.391591196499466
Geo19,2021,2,1,radio_spend,23095.5732500395,7.340971632669735
Geo19,2021,2,1,print_spend,13049.324963851255,4.104754269731869
Geo19,2021,2,1,search_spend,72166.59330232607,7.41902663597682
Geo19,2021,2,1,social_spend,28129.77085113201,4.800818772595404
Geo19,2021,3,1,tv_spend,41786.17990097248,5.053183908997631
Geo19,2021,3,1,radio_spend,23929.154050520858,3.560635588053054
Geo19,2021,3,1,print_spend,11376.92768299329,31.87814933009589
Geo19,2021,3,1,search_spend,71540.45916557386,6.116102053267937
Geo19,2021,3,1,social_spend,27115.43042690732,5.422170757891482
Geo19,2021,4,2,tv_spend,40658.26729019238,9.698695066533642
Geo19,2021,4,2,radio_spend,23766.06118589616,4.23121073112754
Geo19,2021,4,2,print_spend,13328.521915649955,4.174902134210614
Geo19,2021,4,2,search_spend,72601.82354996979,6.7706097534898095
Geo19,2021,4,2,social_spend,28687.320117920586,3.6446596387982226
Geo19,2021,5,2,tv_spend,39758.9476374028,8.180409122759414
Geo19,2021,5,2,radio_spend,22674.243044090323,4.786867507487738
Geo19,2021,5,2,print_spend,12603.568242416062,5.59876981876315
Geo19,2021,5,2,search_spend,71315.98757254201,6.724865381973053
Geo19,2021,5,2,social_spend,27735.735627224723,4.40561529982622
Geo19,2021,6,2,tv_spend,40535.47704627503,7.797564572580024
Geo19,2021,6,2,radio_spend,24638.419851572053,3.3201382637321744
Geo19,2021,6,2,print_spend,13283.001493650203,4.90475379209566
Geo19,2021,6,2,search_spend,71555.34239130141,6.526329654985317
Geo19,2021,6,2,social_spend,28242.937934048685,3.8527768031481395
Geo19,2021,7,3,tv_spend,40861.355911039514,6.152595114910414
Geo19,2021,7,3,radio_spend,23191.89967687335,3.6525106438869437
Geo19,2021,7,3,print_spend,10729.258383558823,7.524357853571572
Geo19,2021,7,3,search_spend,68651.80891033266,9.67414479990884
Geo19,2021,7,3,social_spend,27970.7386080389,4.080492795562154
Geo19,2021,8,3,tv_spend,40217.21813045073,9.122561331318545
Geo19,2021,8,3,radio_spend,24877.672563388907,2.857184096974232
Geo19,2021,8,3,print_spend,13392.442444471439,3.8345912443802526
Geo19,2021,8,3,search_spend,73793.12267192964,4.908368167610137
Geo19,2021,8,3,social_spend,28685.3312762389,3.7491404230920735
Geo19,2021,9,3,tv_spend,41125.65378146043,6.264588075335639
Geo19,2021,9,3,radio_spend,23643.514497233708,5.44668854215266
Geo19,2021,9,3,print_spend,13102.12161083814,4.867594218285775
Geo19,2021,9,3,search_spend,74074.0608481584,5.1960415102136555
Geo19,2021,9,3,social_spend,28670.945306410867,3.599779774870499
Geo19,2021,10,4,tv_spend,42988.318015699006,4.3702201229930635
Geo19,2021,10,4,radio_spend,24435.253761559907,2.8889353637792046
Geo19,2021,10,4,print_spend,14384.137400419197,2.4004385665537193
Geo19,2021,10,4,search_spend,75579.09521495993,3.86460078740317
Geo19,2021,10,4,social_spend,29026.5700166537,2.9597162615787482
Geo19,2021,11,4,tv_spend,41569.368816600814,6.887227940151605
Geo19,2021,11,4,radio_spend,24350.027147805857,3.449056614917323
Geo19,2021,11,4,print_spend,12281.848667559301,8.650172367696188
Geo19,2021,11,4,search_spend,75073.54461691916,4.287052496246402
Geo19,2021,11,4,social_spend,28235.049682514404,4.272747340822033
Geo19,2021,12,4,tv_spend,41384.70681360731,5.515821946274502
Geo19,2021,12,4,radio_spend,22192.848440949965,9.929005511098733
Geo19,2021,12,4,print_spend,12798.847559463546,6.3949337368817645
Geo19,2021,12,4,search_spend,72796.58527495393,6.818080894054358
Geo19,2021,12,4,social_spend,28551.385856130764,3.6942794144248077
Geo19,2022,1,1,tv_spend,38085.25801273666,17.36017557609212
Geo19,2022,1,1,radio_spend,23637.581058413478,3.8596773601338676
Geo19,2022,1,1,print_spend,8785.229414649086,
Geo19,2022,1,1,search_spend,69429.2068299572,8.79252994306119
Geo19,2022,1,1,social_spend,26432.241454245635,7.67311344772424
Geo19,2022,2,1,tv_spend,39486.942362185466,7.3857797555906854
Geo19,2022,2,1,radio_spend,21850.52577106241,9.31524782239469
Geo19,2022,2,1,print_spend,6758.971951143286,5.069464630094456
Geo19,2022,2,1,search_spend,73033.51368466532,5.008385963922039
Geo19,2022,2,1,social_spend,27171.357423779496,4.160769670518073
Geo19,2022,3,1,tv_spend,40331.04155236157,9.01490923147605
Geo19,2022,3,1,radio_spend,21718.498765638127,10.269814897262894
Geo19,2022,3,1,print_spend,10642.870714321256,
Geo19,2022,3,1,search_spend,68223.05222825923,14.999523789341117
Geo19,2022,3,1,social_spend,27819.95204366173,5.18458279530911
Geo19,2022,4,2,tv_spend,39960.761210955076,8.398344559555797
Geo19,2022,4,2,radio_spend,21904.564063443144,7.057037920838029
Geo19,2022,4,2,print_spend,8678.041155034778,59.44959855893142
Geo19,2022,4,2,search_spend,68774.45417544541,9.76833489828372
Geo19,2022,4,2,social_spend,27750.109070682025,3.6676428268747587
Geo19,2022,5,2,tv_spend,40257.57894709124,7.36493010802354
Geo19,2022,5,2,radio_spend,22407.69851562153,4.738270775099911
Geo19,2022,5,2,print_spend,11586.364572463852,4.358977742277629
Geo19,2022,5,2,search_spend,69794.11749554565,6.714118968964877
Geo19,2022,5,2,social_spend,26873.886442438783,6.417177092556899
Geo19,2022,6,2,tv_spend,41911.151944139514,4.892196487743956
Geo19,2022,6,2,radio_spend,24615.408005284913,3.026552858806738
Geo19,2022,6,2,print_spend,12752.805872285857,7.4805092738116645
Geo19,2022,6,2,search_spend,71343.26746763334,7.679646833763961
Geo19,2022,6,2,social_spend,27197.23764652242,6.423000656363298
Geo19,2022,7,3,tv_spend,42252.325579901146,6.216889887798765
Geo19,2022,7,3,radio_spend,23524.14495880345,5.638939745344123
Geo19,2022,7,3,print_spend,13029.515636544225,5.21266045328617
Geo19,2022,7,3,search_spend,73069.30787435196,5.302580340756747
Geo19,2022,7,3,social_spend,27988.548829282783,3.2239681167327703
Geo19,2022,8,3,tv_spend,41649.42988181377,5.843115059075216
Geo19,2022,8,3,radio_spend,22586.07305077203,5.6535899992076155
Geo19,2022,8,3,print_spend,10050.262871035811,78.10285489192256
Geo19,2022,8,3,search_spend,73223.30453015794,5.584654316510951
Geo19,2022,8,3,social_spend,27933.241673036955,4.632183405015771
Geo19,2022,9,3,tv_spend,41594.484127811345,6.199869869357096
Geo19,2022,9,3,radio_spend,22722.042057085233,6.217922059122085
Geo19,2022,9,3,print_spend,12470.19512346292,5.304541138726328
Geo19,2022,9,3,search_spend,74307.37376538067,4.661412492116184
Geo19,2022,9,3,social_spend,27412.764414582638,6.259115846698942
Geo19,2022,10,4,tv_spend,40881.01887502572,7.080873384395709
Geo19,2022,10,4,radio_spend,23486.888960095886,3.4730883401305976
Geo19,2022,10,4,print_spend,12615.761910056324,2.9878947380685554
Geo19,2022,10,4,search_spend,73177.94059086252,5.498476845303156
Geo19,2022,10,4,social_spend,28488.318382201698,3.403867712368079
Geo19,2022,11,4,tv_spend,40526.704174608676,7.828302682789686
Geo19,2022,11,4,radio_spend,22896.546008556452,8.831402744406532
Geo19,2022,11,4,print_spend,14048.739426448212,4.795100839847065
Geo19,2022,11,4,search_spend,74717.30852558638,4.296911161548072
Geo19,2022,11,4,social_spend,28942.99063738744,3.3110744608426144
Geo19,2022,12,4,tv_spend,35505.93767108919,42.311814760047966
Geo19,2022,12,4,radio_spend,20810.07732027269,10.631717223986382
Geo19,2022,12,4,print_spend,11538.155992770891,40.60756011806191
Geo19,2022,12,4,search_spend,71932.24381546616,7.649332975599255
Geo19,2022,12,4,social_spend,24845.225811576503,24.645262775260015
Geo19,2023,1,1,tv_spend,40169.56595455471,7.687774937486961
Geo19,2023,1,1,radio_spend,23981.638695363716,3.317928832251939
Geo19,2023,1,1,print_spend,11833.645711067553,7.597037053405876
Geo19,2023,1,1,search_spend,72457.06152123272,5.811756387956225
Geo19,2023,1,1,social_spend,27867.94523803466,4.145017170000574
Geo19,2023,2,1,tv_spend,40822.54192421414,6.546063637048174
Geo19,2023,2,1,radio_spend,23714.103855349244,4.758572598084026
Geo19,2023,2,1,print_spend,10038.13168289537,12.774987522209733
Geo19,2023,2,1,search_spend,72845.52735333332,5.953451234161107
Geo19,2023,2,1,social_spend,26085.9319735602,8.460355310409579
Geo19,2023,3,1,tv_spend,40423.09330214801,8.097865310461762
Geo19,2023,3,1,radio_spend,21498.404007887206,9.764368327101483
Geo19,2023,3,1,print_spend,8779.56294670184,
Geo19,2023,3,1,search_spend,70373.66064156698,6.966024051287243
Geo19,2023,3,1,social_spend,25323.67487817539,5.187014458466201
Geo19,2023,4,2,tv_spend,39716.91322705968,8.456696062547298
Geo19,2023,4,2,radio_spend,23092.744954124708,4.894625392518289
Geo19,2023,4,2,print_spend,10530.870261173715,9.336527640597078
Geo19,2023,4,2,search_spend,72208.4015913613,7.066775098511572
Geo19,2023,4,2,social_spend,28255.61724456565,3.964367525610426
Geo19,2023,5,2,tv_spend,37994.728383401736,10.521903836949045
Geo19,2023,5,2,radio_spend,22980.348137823545,5.524843581527681
Geo19,2023,5,2,print_spend,7713.040190878686,
Geo19,2023,5,2,search_spend,67459.65538836582,11.038680938039011
Geo19,2023,5,2,social_spend,26422.92796551249,7.399875119383975
Geo19,2023,6,2,tv_spend,40325.93439973826,6.315555977203127
Geo19,2023,6,2,radio_spend,22596.986189608666,6.1745367312329495
Geo19,2023,6,2,print_spend,3137.2818234985452,
Geo19,2023,6,2,search_spend,71150.42387499387,6.950132934541724
Geo19,2023,6,2,social_spend,26707.740852367016,5.62662813833523
Geo19,2023,7,3,tv_spend,40054.77323103555,9.999459876581366
Geo19,2023,7,3,radio_spend,22463.161723995363,6.137371713241676
Geo19,2023,7,3,print_spend,7428.904913497651,8.697130991190194
Geo19,2023,7,3,search_spend,71065.01088920028,6.963169713420657
Geo19,2023,7,3,social_spend,27287.733094515286,4.045637151076215
Geo19,2023,8,3,tv_spend,41022.68226502173,6.574131468907686
Geo19,2023,8,3,radio_spend,21582.418682167176,11.119783228800841
Geo19,2023,8,3,print_spend,12144.139417183682,9.334020528755495
Geo19,2023,8,3,search_spend,73012.40535382,5.730772751061525
Geo19,2023,8,3,social_spend,27478.37471395262,6.076499821506662
Geo19,2023,9,3,tv_spend,41772.90981731588,5.460734281360431
Geo19,2023,9,3,radio_spend,23759.544389118364,3.665092961230365
Geo19,2023,9,3,print_spend,12721.25611222207,6.195477836501495
Geo19,2023,9,3,search_spend,72339.47957021536,6.16461574077229
Geo19,2023,9,3,social_spend,28484.90542642773,3.308119317347277
Geo19,2023,10,4,tv_spend,42805.91185599014,4.537668867516231
Geo19,2023,10,4,radio_spend,22349.5600217865,5.955730940378837
Geo19,2023,10,4,print_spend,11757.961345248987,6.3720148777493035
Geo19,2023,10,4,search_spend,72411.73164161638,5.8693252450634645
Geo19,2023,10,4,social_spend,28251.088112125795,4.3162583624362405
Geo19,2023,11,4,tv_spend,42660.61139226453,4.83625358730241
Geo19,2023,11,4,radio_spend,21659.95133391401,5.9777273913846285
Geo19,2023,11,4,print_spend,13133.150027250216,4.502139182353165
Geo19,2023,11,4,search_spend,72387.21797962925,5.656392449263476
Geo19,2023,11,4,social_spend,28128.367139046528,3.3028321802648524
Geo19,2023,12,4,tv_spend,40704.27805867537,9.111889645050933
Geo19,2023,12,4,radio_spend,22772.02002374125,5.809807778050957
Geo19,2023,12,4,print_spend,13314.620949324184,5.3861186706256685
Geo19,2023,12,4,search_spend,71870.75433661815,7.290618067311941
Geo19,2023,12,4,social_spend,27709.23007722197,6.095192253770287
Geo19,2024,1,1,tv_spend,40187.957120347535,7.236163672291477
Geo19,2024,1,1,radio_spend,23366.860593912697,4.436406774605136
Geo19,2024,1,1,print_spend,11315.49201464216,31.100155593809852
Geo19,2024,1,1,search_spend,70422.60005091528,8.006897978344117
Geo19,2024,1,1,social_spend,27246.180303764955,5.082970459081259
Geo2,2021,1,1,tv_spend,43216.21612619002,3.590160216095562
Geo2,2021,1,1,radio_spend,20970.131620449516,
Geo2,2021,1,1,print_spend,9311.879375160126,
Geo2,2021,1,1,search_spend,74172.1909295003,3.657534815921779
Geo2,2021,1,1,social_spend,30071.666845560703,1.4717052499555847
Geo2,2021,2,1,tv_spend,44287.66074871032,3.5331484296084055
Geo2,2021,2,1,radio_spend,24313.758104339846,2.744217961554759
Geo2,2021,2,1,print_spend,9307.34418306666,6.040496068227798
Geo2,2021,2,1,search_spend,76093.81597463819,3.49760272246096
Geo2,2021,2,1,social_spend,30441.528497476575,1.9437220783945723
Geo2,2021,3,1,tv_spend,44232.7959567853,3.2352336139218467
Geo2,2021,3,1,radio_spend,24322.12934946622,3.662761153197669
Geo2,2021,3,1,print_spend,13386.289436777932,4.445952986514451
Geo2,2021,3,1,search_spend,77019.32642564113,3.538831216180991
Geo2,2021,3,1,social_spend,29995.721960204595,2.669808787921796
Geo2,2021,4,2,tv_spend,43043.15411313453,5.303192329193118
Geo2,2021,4,2,radio_spend,24469.886608138375,2.944425853326528
Geo2,2021,4,2,print_spend,13920.16013048189,3.1009573049609154
Geo2,2021,4,2,search_spend,77035.31300090221,3.268911903297879
Geo2,2021,4,2,social_spend,29856.591253615596,2.2899358086023707
Geo2,2021,5,2,tv_spend,43083.377095008196,4.662240234775671
Geo2,2021,5,2,radio_spend,23965.382027287007,3.5293362808288107
Geo2,2021,5,2,print_spend,12055.539076565772,9.239299508452753
Geo2,2021,5,2,search_spend,78239.51119789913,2.8894396075576996
Geo2,2021,5,2,social_spend,30236.438387249025,2.115616149215867
Geo2,2021,6,2,tv_spend,43125.32041341512,3.6396478656020843
Geo2,2021,6,2,radio_spend,25881.25809960369,1.8763402602015018
Geo2,2021,6,2,print_spend,11173.889063208251,18.425733821362197
Geo2,2021,6,2,search_spend,78029.06070609018,3.0968456862307545
Geo2,2021,6,2,social_spend,30103.383088299284,2.545662818705313
Geo2,2021,7,3,tv_spend,41473.19532412812,7.3677783897297715
Geo2,2021,7,3,radio_spend,22621.35421604975,12.05074820094605
Geo2,2021,7,3,print_spend,9563.010246166876,2.8271389516513716
Geo2,2021,7,3,search_spend,73205.17335633181,6.5407971781360175
Geo2,2021,7,3,social_spend,28246.201835493834,4.1019679910522715
Geo2,2021,8,3,tv_spend,42890.19857424335,4.067275803838325
Geo2,2021,8,3,radio_spend,23482.8777037197,3.311816325419475
Geo2,2021,8,3,print_spend,13478.976669309117,2.9947713874591932
Geo2,2021,8,3,search_spend,77750.10232715876,2.5367486904866574
Geo2,2021,8,3,social_spend,28623.18666606009,2.8170307728001944
Geo2,2021,9,3,tv_spend,40842.3855611128,8.3228959624621
Geo2,2021,9,3,radio_spend,24982.591847678912,2.6881075174148847
Geo2,2021,9,3,print_spend,14263.515146732914,4.195645612716543
Geo2,2021,9,3,search_spend,77478.18609268202,3.876096682894676
Geo2,2021,9,3,social_spend,30572.00860619996,1.7942262521014505
Geo2,2021,10,4,tv_spend,43363.96295676006,3.932098863704389
Geo2,2021,10,4,radio_spend,20171.378215107485,195.63320857863792
Geo2,2021,10,4,print_spend,11557.360474048777,33.8514718144433
Geo2,2021,10,4,search_spend,76476.91093841809,3.7989539459027117
Geo2,2021,10,4,social_spend,30469.606800008958,2.3668126330009023
Geo2,2021,11,4,tv_spend,44553.433213782264,3.1133364458742605
Geo2,2021,11,4,radio_spend,23485.316780463803,1.8363893521149215
Geo2,2021,11,4,print_spend,12298.39453140304,2.0934585606385157
Geo2,2021,11,4,search_spend,78356.66854778066,2.541981082515405
Geo2,2021,11,4,social_spend,30240.484883139903,1.7035114905776032
Geo2,2021,12,4,tv_spend,45861.11569840214,2.448458114588522
Geo2,2021,12,4,radio_spend,26640.350019581125,1.523352280183297
Geo2,2021,12,4,print_spend,14896.71467516252,2.0928146699442203
Geo2,2021,12,4,search_spend,80311.55594755788,2.2260243928869374
Geo2,2021,12,4,social_spend,30649.30308235372,2.1120129492114637
Geo2,2022,1,1,tv_spend,42549.23666900353,6.126895348976556
Geo2,2022,1,1,radio_spend,23794.808389030048,5.572502743529486
Geo2,2022,1,1,print_spend,13899.963958922583,3.8940543834855155
Geo2,2022,1,1,search_spend,78045.13491823671,3.2471185328495253
Geo2,2022,1,1,social_spend,30389.762752008937,2.278989540733868
Geo2,2022,2,1,tv_spend,42840.71608645544,3.689711530354791
Geo2,2022,2,1,radio_spend,25138.11590808157,2.333285274148044
Geo2,2022,2,1,print_spend,12848.948691292011,6.68696418708467
Geo2,2022,2,1,search_spend,78304.4548257066,2.8204087692652147
Geo2,2022,2,1,social_spend,29117.338294203815,2.8877830620656453
Geo2,2022,3,1,tv_spend,43656.86779217581,4.27253692908957
Geo2,2022,3,1,radio_spend,20835.902859763995,137.68412523256893
Geo2,2022,3,1,print_spend,13338.297282660784,3.9633893214208826
Geo2,2022,3,1,search_spend,75982.4846931018,4.317227944444224
Geo2,2022,3,1,social_spend,28686.064234464346,3.144531948080299
Geo2,2022,4,2,tv_spend,44268.858870396754,3.093226724106306
Geo2,2022,4,2,radio_spend,25714.52365175009,1.5316717282113033
Geo2,2022,4,2,print_spend,12995.161458468188,5.1964606074809465
Geo2,2022,4,2,search_spend,74620.8347641721,4.181837928714129
Geo2,2022,4,2,social_spend,28838.551562687804,2.5710754121132315
Geo2,2022,5,2,tv_spend,43611.243400755004,4.499384393306729
Geo2,2022,5,2,radio_spend,24662.81759250443,3.511708042966496
Geo2,2022,5,2,print_spend,11807.128390618427,4.680989269212801
Geo2,2022,5,2,search_spend,77749.26536073486,3.17799155758606
Geo2,2022,5,2,social_spend,29259.609428592954,3.1533765706253627
Geo2,2022,6,2,tv_spend,43034.874008685896,4.235531266568386
Geo2,2022,6,2,radio_spend,26236.800744039276,1.243561706556206
Geo2,2022,6,2,print_spend,13518.609644151951,5.488807748196954
Geo2,2022,6,2,search_spend,77713.32370297324,3.073164968108705
Geo2,2022,6,2,social_spend,30218.481423789675,2.115918599194974
Geo2,2022,7,3,tv_spend,43877.184818252485,3.354820047104488
Geo2,2022,7,3,radio_spend,25034.335801878577,3.7361451602732507
Geo2,2022,7,3,print_spend,14312.604017181722,2.556047511721542
Geo2,2022,7,3,search_spend,78184.8226602,3.0198138294822936
Geo2,2022,7,3,social_spend,29684.784819872657,2.645834979664661
Geo2,2022,8,3,tv_spend,44146.52569304972,3.2655111930354277
Geo2,2022,8,3,radio_spend,24726.18130241856,2.589915337880354
Geo2,2022,8,3,print_spend,13185.407793979557,3.5381507258884235
Geo2,2022,8,3,search_spend,77239.29720154243,3.220983532581964
Geo2,2022,8,3,social_spend,28990.130393338273,2.8824791217963286
Geo2,2022,9,3,tv_spend,45792.46738060712,2.7295308735603045
Geo2,2022,9,3,radio_spend,24282.983177105183,4.729145179707434
Geo2,2022,9,3,print_spend,14198.724307908959,3.2264290613643793
Geo2,2022,9,3,search_spend,78932.32893731348,2.388336593516704
Geo2,2022,9,3,social_spend,31223.575670366186,1.5538084098617608
Geo2,2022,10,4,tv_spend,42079.43595262241,6.294785889340784
Geo2,2022,10,4,radio_spend,25205.7476401206,2.0535461910568715
Geo2,2022,10,4,print_spend,14354.874970693198,2.4341880820321915
Geo2,2022,10,4,search_spend,78868.7008247981,2.973108603011383
Geo2,2022,10,4,social_spend,30018.99399358214,2.6113172151247674
Geo2,2022,11,4,tv_spend,43599.8651274256,3.8143818192199723
Geo2,2022,11,4,radio_spend,25584.19174354529,2.3726526110290593
Geo2,2022,11,4,print_spend,14872.215713402513,1.7405774079796585
Geo2,2022,11,4,search_spend,80890.5581381144,1.8411294705816135
Geo2,2022,11,4,social_spend,31514.547629993103,1.2642974985463018
Geo2,2022,12,4,tv_spend,44399.72458504915,3.1987548081684416
Geo2,2022,12,4,radio_spend,22465.76187186858,5.536683469851512
Geo2,2022,12,4,print_spend,12497.283609263995,35.15712669033067
Geo2,2022,12,4,search_spend,79146.01557767366,3.2541780189406255
Geo2,2022,12,4,social_spend,29583.762708056216,3.899617615600944
Geo2,2023,1,1,tv_spend,39780.79875413748,14.044301656722473
Geo2,2023,1,1,radio_spend,22421.983337096197,8.982739433048824
Geo2,2023,1,1,print_spend,10103.737833596284,14.547593568616556
Geo2,2023,1,1,search_spend,76038.62348031669,3.7492343357031657
Geo2,2023,1,1,social_spend,29505.4381509603,2.229421789344872
Geo2,2023,2,1,tv_spend,41929.46722148236,3.1423258019089784
Geo2,2023,2,1,radio_spend,23326.71587840573,4.617289474244264
Geo2,2023,2,1,print_spend,12377.36245172179,2.667775628409974
Geo2,2023,2,1,search_spend,76372.01606264169,3.8707565379514035
Geo2,2023,2,1,social_spend,28627.664530989077,4.433853640697625
Geo2,2023,3,1,tv_spend,40172.98149613099,11.524780547651808
Geo2,2023,3,1,radio_spend,22132.324839741323,6.198060247258233
Geo2,2023,3,1,print_spend,13561.327586795729,4.840344097212766
Geo2,2023,3,1,search_spend,74072.62754975965,5.6949752264110325
Geo2,2023,3,1,social_spend,27788.858113663835,4.927313485792669
Geo2,2023,4,2,tv_spend,42475.73862373799,5.136020077920805
Geo2,2023,4,2,radio_spend,23977.929972152124,2.5133784199273195
Geo2,2023,4,2,print_spend,9938.309597698055,
Geo2,2023,4,2,search_spend,75137.10220556469,3.859508681908446
Geo2,2023,4,2,social_spend,27777.045492899604,4.195123137377832
Geo2,2023,5,2,tv_spend,42824.0647622777,3.496824386426216
Geo2,2023,5,2,radio_spend,25417.045710538667,2.373219588323983
Geo2,2023,5,2,print_spend,5175.967863114224,
Geo2,2023,5,2,search_spend,75273.25269014853,4.446813149276361
Geo2,2023,5,2,social_spend,29278.36465093954,2.5633840181211807
Geo2,2023,6,2,tv_spend,44961.726763243234,3.3244144771391313
Geo2,2023,6,2,radio_spend,23131.821701864443,4.385865015586051
Geo2,2023,6,2,print_spend,14349.434979820566,2.083678165793897
Geo2,2023,6,2,search_spend,76783.781341285,2.9102723362743523
Geo2,2023,6,2,social_spend,29515.164671914616,2.4683555012483347
Geo2,2023,7,3,tv_spend,41679.915904514055,7.2060922447010975
Geo2,2023,7,3,radio_spend,24844.081094952977,2.827348894246505
Geo2,2023,7,3,print_spend,13926.145112720274,2.4342726425821497
Geo2,2023,7,3,search_spend,75532.71789861699,4.245555457325874
Geo2,2023,7,3,social_spend,29342.42716670149,2.656508330443449
Geo2,2023,8,3,tv_spend,40945.26069837298,5.272672598717977
Geo2,2023,8,3,radio_spend,23615.68053498748,6.250413650522601
Geo2,2023,8,3,print_spend,12834.369593278383,7.177017827099571
Geo2,2023,8,3,search_spend,78638.14795494548,2.567238941882049
Geo2,2023,8,3,social_spend,31397.24260239867,1.3764049855881215
Geo2,2023,9,3,tv_spend,44646.889495267635,3.0355086962091855
Geo2,2023,9,3,radio_spend,23548.994507356703,4.201735431393727
Geo2,2023,9,3,print_spend,14239.558840474323,2.349239130293362
Geo2,2023,9,3,search_spend,78576.10907567064,2.91830404659886
Geo2,2023,9,3,social_spend,30095.48560009503,2.9172158133523642
Geo2,2023,10,4,tv_spend,45283.722670768766,2.832288150483218
Geo2,2023,10,4,radio_spend,22109.60367675604,2.4049718519437593
Geo2,2023,10,4,print_spend,13943.107575452015,2.840822179438737
Geo2,2023,10,4,search_spend,78503.54630632803,2.745433953530486
Geo2,2023,10,4,social_spend,30444.077436081043,1.771451128824513
Geo2,2023,11,4,tv_spend,44364.702672911655,3.3457109257964803
Geo2,2023,11,4,radio_spend,26666.39304261517,1.4764719415479415
Geo2,2023,11,4,print_spend,13763.134017902627,2.0477875073870115
Geo2,2023,11,4,search_spend,78078.96837955962,2.955869190140563
Geo2,2023,11,4,social_spend,30601.18506659816,2.0256160719260574
Geo2,2023,12,4,tv_spend,44193.338811742724,3.9487837490367976
Geo2,2023,12,4,radio_spend,26899.708428926016,1.4294640296148842
Geo2,2023,12,4,print_spend,15055.272119566602,1.8207253984835519
Geo2,2023,12,4,search_spend,79348.55485074689,2.5645908029786932
Geo2,2023,12,4,social_spend,29848.41896279565,2.428434937250058
Geo2,2024,1,1,tv_spend,44186.82173146056,3.6927552912304153
Geo2,2024,1,1,radio_spend,24358.311687799764,6.4881953419021645
Geo2,2024,1,1,print_spend,15160.881373016524,1.7358868871731703
Geo2,2024,1,1,search_spend,78558.12525028874,2.766116028572189
Geo2,2024,1,1,social_spend,31320.536933386946,1.6182701078697495
Geo20,2021,1,1,tv_spend,44210.661667886205,3.894022660555013
Geo20,2021,1,1,radio_spend,21586.422731973642,
Geo20,2021,1,1,print_spend,14811.728231606678,4.7052904329978045
